Job_ID,Job_Title,Experience_Level,Years_Experience_Required,Company,Industry,Location,Remote,Employment_Type,Required_Skills,Company_Size,Salary_USD,Applicants_Count,Date_Posted
JOB01335,Data Engineer,Mid,3.0,Bright Path AI,Technology,"Berlin, Germany",No,Part-time,"TensorFlow, NLP, Machine Learning, SQL",1001-5000,89000.0,39,2025-07-16
JOB01336,ML Engineer I,Entry,0.0,Quantum Insight,Education,"Berlin, Germany",No,Full-time,"SQL, Data Visualization, Tableau, Statistics, Excel",51-200,70000.0,41,2025-07-13
JOB01337,Senior Data Scientist,Senior,6.0,DataForge,Education,"San Francisco, USA",No,Full-time,"Kubernetes, Azure, NLP",201-1000,251500.0,8,2026-04-21
JOB01338,Analytics Engineer,Mid,3.0,Silverline AI,Telecommunications,"Toronto, Canada",Yes,Full-time,"SQL, AWS, NLP, Spark",5000+,104500.0,36,2026-04-04
JOB01339,Data Engineer I,Entry,0.0,Novacore AI,Automotive,"Berlin, Germany",Yes,Full-time,"SQL, Statistics, Python, Tableau, Excel",5000+,58000.0,59,2025-08-27
JOB01340,VP of Machine Learning,Manager,10.0,Atlas Intelligence,Education,Remote,Yes,Full-time,"Generative AI, Statistics, GCP, LLMs, Machine Learning",5000+,192000.0,78,2026-05-05
JOB01341,Data Scientist,Mid,3.0,Quantum Insight,Gaming,"Bengaluru, India",No,Full-time,"TensorFlow, Python, Spark",1001-5000,63000.0,139,2025-12-12
JOB01342,BI Analyst,Entry,0.0,Orbital Systems,Manufacturing,"Sydney, Australia",No,Full-time,"SQL, Tableau, Python",1001-5000,89500.0,89,2025-07-02
JOB01343,Analytics Engineer,Mid,3.0,Fusion Analytics,Technology,"Berlin, Germany",No,Full-time,"Power BI, Spark, NLP, AWS, TensorFlow",5000+,84000.0,13,2026-06-10
JOB01344,Machine Learning Engineer,Mid,3.0,Skyline Data Co,Finance,"Bengaluru, India",Yes,Full-time,"SQL, Power BI, Spark",51-200,62500.0,59,2025-11-07
JOB01345,AI Research Assistant,Entry,0.0,Zenith Data Group,Consulting,"Toronto, Canada",No,Full-time,"SQL, Statistics, Python, Data Visualization, Excel",1001-5000,79000.0,18,2026-03-16
JOB01346,Analytics Engineer,Mid,3.0,Corelytics,E-commerce,Singapore,Yes,Full-time,"Power BI, AWS, Deep Learning, TensorFlow",1001-5000,120500.0,138,2025-12-29
JOB01347,Analytics Engineer,Mid,3.0,Silverline AI,Consulting,"Austin, USA",Yes,Full-time,"Spark, Power BI, PyTorch, Machine Learning, TensorFlow",1001-5000,103500.0,105,2025-08-24
JOB01348,Principal Data Scientist,Senior,6.0,Novacore AI,E-commerce,Singapore,No,Full-time,"Generative AI, GCP, NLP, MLOps",5000+,179000.0,37,2026-04-26
JOB01349,Senior Data Scientist,Senior,6.0,Meridian Software,Gaming,"Bengaluru, India",Yes,Full-time,"Deep Learning, Generative AI, Kubernetes, Airflow",51-200,67500.0,120,2026-07-02
JOB01350,Analytics Engineer,Mid,3.0,Horizon Cloud,Technology,"San Francisco, USA",Yes,Full-time,"PyTorch, Machine Learning, Deep Learning",51-200,126500.0,64,2025-07-15
JOB01351,Junior Data Scientist,Entry,0.0,Bluewave Tech,Gaming,"London, UK",No,Full-time,"SQL, Tableau, Statistics, Azure",51-200,90500.0,20,2025-12-08
JOB01352,Data Science Manager,Manager,10.0,Meridian Software,Gaming,Singapore,No,Full-time,"Statistics, Generative AI, MLOps, AWS, Docker",201-1000,261000.0,74,2026-05-07
JOB01353,ML Engineer I,Entry,0.0,Bright Path AI,E-commerce,"Berlin, Germany",No,Part-time,"SQL, Excel, Statistics, Data Visualization",201-1000,66000.0,21,2026-01-21
JOB01354,Data Scientist,Mid,3.0,Northstar Labs,Automotive,"Berlin, Germany",Yes,Full-time,"Spark, PyTorch, Machine Learning, GCP",201-1000,105500.0,36,2025-10-23
JOB01355,Data Analyst,Entry,0.0,Zenith Data Group,Telecommunications,"San Francisco, USA",No,Full-time,"SQL, Python, Tableau, Data Visualization",51-200,75500.0,35,2025-12-22
JOB01356,Senior ML Engineer,Senior,6.0,Corelytics,Consulting,"London, UK",No,Full-time,"Machine Learning, LLMs, Azure",1-50,179500.0,26,2025-11-29
JOB01357,Computer Vision Engineer,Mid,3.0,Atlas Intelligence,Gaming,"Austin, USA",Yes,Full-time,"Python, TensorFlow, PyTorch",201-1000,100000.0,15,2025-11-18
JOB01358,NLP Engineer,Mid,3.0,Bright Path AI,Consulting,"Berlin, Germany",Yes,Full-time,"Deep Learning, SQL, TensorFlow, Power BI, AWS, Azure",5000+,93500.0,63,2025-08-15
JOB01359,Analytics Engineer,Mid,3.0,Zenith Data Group,Technology,"San Francisco, USA",No,Full-time,"Deep Learning, NLP, Power BI, Python, AWS, MLOps",5000+,155000.0,22,2025-08-11
JOB01360,Machine Learning Engineer,Mid,3.0,Clearline Systems,Finance,"London, UK",No,Full-time,"TensorFlow, NLP, SQL, Spark",5000+,138500.0,58,2025-09-30
JOB01361,Data Engineer I,Entry,0.0,Clearline Systems,Healthcare,"New York, USA",No,Full-time,"Tableau, Excel, Statistics, Python, Data Visualization",1-50,80500.0,82,2026-04-01
JOB01362,NLP Engineer,Mid,3.0,Nexora AI,E-commerce,"Dublin, Ireland",No,Full-time,"Machine Learning, NLP, AWS, Deep Learning, Data Visualization",51-200,128000.0,32,2025-11-17
JOB01363,Machine Learning Engineer,Mid,3.0,Skyline Data Co,Education,Remote,Yes,Full-time,"SQL, Machine Learning, AWS, Python, Spark, Power BI",51-200,99500.0,58,2026-03-02
JOB01364,BI Analyst,Entry,0.0,Corelytics,Finance,"Berlin, Germany",No,Full-time,"Statistics, Tableau, Python, TensorFlow",5000+,47000.0,17,2025-09-28
JOB01365,AI Engineer,Mid,3.0,Bluewave Tech,Finance,Remote,Yes,Full-time,"PyTorch, SQL, Deep Learning, NLP",5000+,99000.0,118,2025-10-14
JOB01366,Data Science Manager,Manager,10.0,Novacore AI,Finance,Singapore,No,Full-time,"LLMs, Generative AI, AWS, Statistics",51-200,268000.0,41,2026-04-10
JOB01367,Analytics Engineer,Mid,3.0,Skyline Data Co,Manufacturing,"New York, USA",Yes,Full-time,"PyTorch, SQL, Spark, NLP, AWS, Machine Learning",51-200,122500.0,72,2026-04-24
JOB01368,AI Research Scientist,Senior,6.0,Horizon Cloud,Automotive,"Sydney, Australia",No,Full-time,"Machine Learning, GCP, NLP, Generative AI",1-50,140500.0,44,2025-09-30
JOB01369,Staff AI Engineer,Senior,6.0,Horizon Cloud,Automotive,"London, UK",No,Full-time,"NLP, LLMs, Kubernetes, Computer Vision, Machine Learning",5000+,202000.0,33,2026-03-11
JOB01370,Lead Data Engineer,Senior,6.0,Silverline AI,Telecommunications,"London, UK",Yes,Full-time,"Generative AI, Azure, MLOps, Statistics",1001-5000,185000.0,14,2026-04-11
JOB01371,Lead Data Engineer,Senior,6.0,Bright Path AI,Consulting,"Sydney, Australia",Yes,Full-time,"Deep Learning, LLMs, Azure, Computer Vision",1-50,165500.0,68,2025-07-14
JOB01372,AI Research Assistant,Entry,0.0,Zenith Data Group,Education,"London, UK",No,Contract,"SQL, Python, Tableau, Statistics, Excel",1001-5000,70000.0,37,2025-09-21
JOB01373,ML Engineer I,Entry,0.0,Ironpeak Tech,Finance,"London, UK",Yes,Full-time,"Tableau, Statistics, SQL, PyTorch",1-50,64500.0,41,2026-06-09
JOB01374,BI Analyst,Entry,0.0,Ironpeak Tech,Consulting,"Toronto, Canada",Yes,Full-time,"Tableau, Python, Excel, SQL, Data Visualization",201-1000,58000.0,27,2026-06-21
JOB01375,Lead Data Engineer,Senior,6.0,Quantum Insight,Consulting,"Toronto, Canada",No,Full-time,"NLP, LLMs, Kubernetes",201-1000,170000.0,12,2026-02-11
JOB01376,ML Engineer I,Entry,0.0,Northstar Labs,Finance,"Berlin, Germany",No,Full-time,"Statistics, SQL, Python, Data Visualization, Excel",201-1000,59500.0,121,2025-10-12
JOB01377,Director of Data Science,Manager,10.0,Corelytics,Technology,"Sydney, Australia",No,Full-time,"AWS, A/B Testing, GCP, Statistics, Generative AI, Machine Learning",1001-5000,208000.0,28,2025-11-14
JOB01378,Principal Data Scientist,Senior,6.0,Skyline Data Co,Telecommunications,Remote,Yes,Full-time,"Machine Learning, MLOps, NLP, PyTorch",1-50,191000.0,109,2026-05-13
JOB01379,Head of AI,Manager,10.0,Skyline Data Co,Technology,"New York, USA",No,Full-time,"Statistics, Generative AI, AWS",1001-5000,284000.0,68,2026-04-16
JOB01380,AI Research Scientist,Senior,6.0,Skyline Data Co,Gaming,"Toronto, Canada",No,Full-time,"LLMs, AWS, Computer Vision",201-1000,136500.0,68,2026-05-31
JOB01381,Head of AI,Manager,10.0,Vertex Analytics,Consulting,"San Francisco, USA",No,Contract,"MLOps, Generative AI, Statistics, LLMs",51-200,254000.0,146,2026-04-04
JOB01382,Data Analyst,Entry,0.0,Novacore AI,Education,"Bengaluru, India",No,Full-time,"Python, Statistics, Excel, Tableau",1001-5000,37500.0,42,2025-08-24
JOB01383,AI Research Assistant,Entry,0.0,Nexora AI,Technology,"San Francisco, USA",No,Full-time,"Data Visualization, Python, SQL, Tableau, Excel, Statistics",51-200,85000.0,25,2026-04-18
JOB01384,AI Research Assistant,Entry,0.0,Bluewave Tech,Consulting,"Berlin, Germany",No,Full-time,"Tableau, Data Visualization, SQL, Excel",201-1000,71500.0,51,2025-10-29
JOB01385,Data Analyst,Entry,0.0,Bright Path AI,E-commerce,Singapore,No,Full-time,"Python, Excel, Statistics, SQL, Power BI",1-50,64000.0,15,2025-07-04
JOB01386,ML Engineer I,Entry,0.0,Zenith Data Group,E-commerce,Remote,Yes,Full-time,"Excel, Tableau, Data Visualization, NLP",1001-5000,79000.0,44,2025-11-30
JOB01387,Computer Vision Engineer,Mid,3.0,Atlas Intelligence,Technology,Singapore,No,Part-time,"NLP, TensorFlow, Power BI, Machine Learning, Spark, A/B Testing",1001-5000,117000.0,61,2026-05-13
JOB01388,BI Analyst,Entry,0.0,Novacore AI,Gaming,Remote,Yes,Full-time,"Statistics, Data Visualization, Python, SQL",51-200,83500.0,21,2025-07-20
JOB01389,ML Engineer I,Entry,0.0,Corelytics,Technology,"New York, USA",No,Full-time,"Data Visualization, Python, SQL, Airflow",51-200,72500.0,85,2026-06-27
JOB01391,AI Research Assistant,Entry,0.0,Ironpeak Tech,Finance,"Sydney, Australia",No,Full-time,"Python, Data Visualization, Statistics, Excel, Tableau",1001-5000,61000.0,14,2025-08-29
JOB01392,AI Research Scientist,Senior,6.0,Clearline Systems,Education,"San Francisco, USA",Yes,Full-time,"Generative AI, LLMs, GCP, Azure",201-1000,184500.0,41,2025-10-10
JOB01393,ML Engineer I,Entry,0.0,Vertex Analytics,Automotive,"Berlin, Germany",Yes,Full-time,"Tableau, Python, Statistics",5000+,62500.0,26,2025-11-05
JOB01394,AI Engineer,Mid,3.0,Bright Path AI,E-commerce,"Sydney, Australia",No,Full-time,"Power BI, AWS, TensorFlow, Deep Learning",1001-5000,108500.0,51,2026-06-20
JOB01395,Data Engineer,Mid,3.0,Clearline Systems,Healthcare,"Sydney, Australia",No,Full-time,"Power BI, Deep Learning, NLP, Python",201-1000,92000.0,15,2025-10-20
JOB01396,Junior Data Scientist,Entry,0.0,Bluewave Tech,Healthcare,"Bengaluru, India",No,Full-time,"SQL, Tableau, Statistics",1001-5000,36000.0,30,2026-03-25
JOB01397,Junior Data Scientist,Entry,0.0,Corelytics,Automotive,"New York, USA",No,Full-time,"Tableau, Python, Statistics",1001-5000,98000.0,79,2026-06-11
JOB01398,Analytics Engineer,Mid,3.0,Novacore AI,Telecommunications,"London, UK",No,Full-time,"AWS, Deep Learning, Machine Learning, TensorFlow",5000+,143000.0,31,2026-01-15
JOB01399,VP of Machine Learning,Manager,10.0,Clearline Systems,Healthcare,"San Francisco, USA",Yes,Full-time,"A/B Testing, GCP, LLMs, Statistics, Generative AI, Azure",1001-5000,263000.0,26,2026-07-09
JOB01400,Principal Data Scientist,Senior,6.0,Meridian Software,Technology,"San Francisco, USA",No,Contract,"Generative AI, LLMs, Computer Vision, Azure",1-50,257000.0,35,2026-04-14
JOB01401,Senior Data Scientist,Senior,6.0,Meridian Software,Healthcare,"Toronto, Canada",No,Full-time,"LLMs, Generative AI, Azure, Machine Learning",1001-5000,175000.0,62,2026-03-29
JOB01402,NLP Engineer,Mid,3.0,Nexora AI,Technology,"Sydney, Australia",Yes,Full-time,"AWS, Spark, PyTorch, SQL, Power BI",51-200,105500.0,70,2026-06-28
JOB01403,Data Engineer I,Entry,0.0,Atlas Intelligence,Healthcare,"San Francisco, USA",No,Part-time,"Tableau, Python, Data Visualization, Excel, Statistics",1001-5000,73500.0,113,2026-03-13
JOB01404,Lead Data Engineer,Senior,6.0,Vertex Analytics,Healthcare,"New York, USA",No,Full-time,"Computer Vision, LLMs, Azure",1001-5000,185000.0,137,2025-07-14
JOB01405,Senior Data Scientist,Senior,6.0,Orbital Systems,E-commerce,Singapore,No,Full-time,"Generative AI, Kubernetes, MLOps, Deep Learning",51-200,208500.0,65,2026-04-24
JOB01406,Machine Learning Engineer,Mid,3.0,Ironpeak Tech,Technology,"London, UK",No,Full-time,"NLP, PyTorch, SQL, Machine Learning",201-1000,145000.0,14,2025-07-02
JOB01407,Head of AI,Manager,10.0,Bright Path AI,E-commerce,"Berlin, Germany",No,Full-time,"LLMs, Statistics, A/B Testing",1001-5000,185000.0,130,2026-07-15
JOB01408,AI Research Scientist,Senior,6.0,Pulse Robotics,Telecommunications,"Toronto, Canada",No,Full-time,"Machine Learning, Deep Learning, GCP, AWS",5000+,154500.0,37,2026-02-02
JOB01409,Junior Data Scientist,Entry,0.0,Clearline Systems,Finance,"New York, USA",No,Full-time,"Excel, Statistics, SQL",1001-5000,94000.0,127,2025-10-21
JOB01410,Data Engineer,Mid,3.0,Bright Path AI,Healthcare,Singapore,No,Full-time,"Machine Learning, Spark, NLP, Deep Learning",1001-5000,93000.0,41,2025-08-01
JOB01411,Data Science Manager,Manager,10.0,Northstar Labs,Finance,"Toronto, Canada",Yes,Full-time,"MLOps, A/B Testing, Generative AI, AWS, Airflow",1-50,205500.0,49,2025-12-24
JOB01412,Lead Data Engineer,Senior,6.0,Vertex Analytics,E-commerce,"Toronto, Canada",No,Full-time,"Machine Learning, GCP, Deep Learning",201-1000,130500.0,27,2026-01-26
JOB01413,Principal Data Scientist,Senior,6.0,Nexora AI,Education,"London, UK",Yes,Full-time,"AWS, Kubernetes, Machine Learning",5000+,219500.0,22,2025-07-09
JOB01414,AI Engineer,Mid,3.0,Pulse Robotics,Technology,Remote,Yes,Full-time,"SQL, Power BI, NLP, AWS",51-200,89500.0,3,2026-04-10
JOB01415,Director of Data Science,Manager,10.0,Quantum Insight,Automotive,Remote,Yes,Full-time,"LLMs, GCP, AWS, Statistics",201-1000,299000.0,20,2025-10-20
JOB01416,Lead Data Engineer,Senior,6.0,Clearline Systems,E-commerce,"Bengaluru, India",Yes,Full-time,"Azure, LLMs, Kubernetes, Computer Vision, NLP",201-1000,72500.0,130,2026-02-16
JOB01417,Senior Data Scientist,Senior,6.0,Zenith Data Group,Manufacturing,"Austin, USA",Yes,Full-time,"Generative AI, Deep Learning, MLOps, Kubernetes, R",1001-5000,198500.0,45,2025-09-16
JOB01418,Head of Analytics,Manager,10.0,Ironpeak Tech,Education,"Austin, USA",Yes,Full-time,"AWS, GCP, Generative AI",1-50,248000.0,7,2025-08-16
JOB01419,BI Analyst,Entry,0.0,Clearline Systems,Healthcare,"Dublin, Ireland",No,Full-time,"SQL, Excel, Data Visualization, Python",51-200,52500.0,89,2025-11-21
JOB01420,Staff AI Engineer,Senior,6.0,Bluewave Tech,Manufacturing,"Austin, USA",No,Full-time,"NLP, MLOps, GCP, Kubernetes",1-50,188500.0,13,2025-11-23
JOB01421,VP of Machine Learning,Manager,10.0,Northstar Labs,Consulting,"London, UK",No,Full-time,"GCP, LLMs, Statistics, TensorFlow",5000+,259500.0,55,2026-05-16
JOB01422,NLP Engineer,Mid,3.0,Northstar Labs,Education,"Austin, USA",No,Contract,"Python, NLP, TensorFlow, Power BI",1001-5000,95000.0,125,2025-12-13
JOB01423,Senior Data Scientist,Senior,6.0,Northstar Labs,Education,"Berlin, Germany",No,Full-time,"GCP, Generative AI, MLOps, R",201-1000,164000.0,99,2025-11-24
JOB01424,Machine Learning Engineer,Mid,3.0,Northstar Labs,Healthcare,"Berlin, Germany",No,Full-time,"TensorFlow, Machine Learning, Spark",5000+,103500.0,6,2025-07-03
JOB01425,Data Engineer,Mid,3.0,Horizon Cloud,Telecommunications,"Berlin, Germany",No,Full-time,"Deep Learning, Python, Spark, TensorFlow",51-200,88500.0,65,2025-07-01
JOB01426,Senior ML Engineer,Senior,6.0,Bluewave Tech,Education,"San Francisco, USA",No,Full-time,"AWS, Generative AI, Kubernetes, Computer Vision, NLP",201-1000,234000.0,44,2026-03-25
JOB01427,Data Analyst,Entry,0.0,Pulse Robotics,Telecommunications,"Berlin, Germany",No,Contract,"Statistics, Python, SQL, Tableau, Excel, Computer Vision",5000+,72000.0,70,2025-08-29
JOB01428,Data Analyst,Entry,0.0,Ironpeak Tech,E-commerce,"New York, USA",Yes,Full-time,"SQL, Tableau, Statistics, Python, Data Visualization, Kubernetes",51-200,101000.0,28,2026-07-15
JOB01429,Machine Learning Engineer,Mid,3.0,Ironpeak Tech,Finance,Singapore,No,Full-time,"TensorFlow, Python, Spark, SQL, NLP",5000+,100500.0,40,2025-07-25
JOB01430,Senior ML Engineer,Senior,6.0,Bluewave Tech,E-commerce,"Toronto, Canada",Yes,Full-time,"AWS, Generative AI, Machine Learning",201-1000,167500.0,42,2026-05-19
JOB01432,Computer Vision Engineer,Mid,3.0,Atlas Intelligence,Manufacturing,"San Francisco, USA",No,Full-time,"Spark, NLP, Python, Power BI, Docker",1001-5000,118000.0,76,2026-06-26
JOB01433,Data Engineer,Mid,3.0,Quantum Insight,Automotive,"San Francisco, USA",No,Part-time,"Deep Learning, AWS, Python, Spark, Power BI",1-50,152000.0,48,2025-07-13
JOB01434,Senior Data Scientist,Senior,6.0,DataForge,Manufacturing,"Toronto, Canada",Yes,Full-time,"NLP, GCP, AWS, Machine Learning",1001-5000,163000.0,33,2025-07-29
JOB01435,NLP Engineer,Mid,3.0,Northstar Labs,Consulting,"New York, USA",Yes,Full-time,"SQL, Deep Learning, AWS, TensorFlow, Python",51-200,157000.0,39,2025-09-26
JOB01436,Data Analyst,Entry,0.0,DataForge,Healthcare,"Toronto, Canada",Yes,Contract,"Python, Statistics, Excel, Tableau, Data Visualization",1001-5000,73500.0,72,2026-04-23
JOB01437,AI Engineer,Mid,3.0,Corelytics,Automotive,Singapore,No,Full-time,"NLP, Deep Learning, Python, PyTorch, R",51-200,119500.0,14,2025-08-18
JOB01438,Machine Learning Engineer,Mid,3.0,Clearline Systems,Telecommunications,"Toronto, Canada",No,Full-time,"SQL, Spark, NLP, PyTorch",51-200,125000.0,17,2026-07-05
JOB01439,Data Scientist,Mid,3.0,Zenith Data Group,Education,"San Francisco, USA",No,Part-time,"SQL, Deep Learning, AWS",51-200,143000.0,140,2025-09-01
JOB01440,Data Engineer,Mid,3.0,Ironpeak Tech,Healthcare,"Bengaluru, India",Yes,Contract,"AWS, Power BI, TensorFlow, Machine Learning",1001-5000,54000.0,1,2026-01-10
JOB01441,NLP Engineer,Mid,3.0,Bluewave Tech,Consulting,"Austin, USA",No,Full-time,"AWS, PyTorch, Machine Learning, Spark",51-200,139000.0,81,2025-12-12
JOB01442,ML Engineer I,Entry,0.0,DataForge,Technology,"London, UK",Yes,Full-time,"Python, Statistics, Tableau, Spark",201-1000,78500.0,48,2025-11-21
JOB01443,Junior Data Scientist,Entry,0.0,DataForge,Consulting,"San Francisco, USA",Yes,Contract,"Tableau, Data Visualization, Excel, A/B Testing",1-50,76000.0,18,2025-11-11
JOB01444,Junior Data Scientist,Entry,0.0,Ironpeak Tech,Healthcare,Singapore,Yes,Part-time,"Statistics, Excel, Python, SQL, Data Visualization",1001-5000,75000.0,95,2025-12-02
JOB01445,BI Analyst,Entry,0.0,DataForge,Manufacturing,"Austin, USA",No,Full-time,"Statistics, Data Visualization, SQL",51-200,62000.0,69,2025-08-17
JOB01448,Computer Vision Engineer,Mid,3.0,Quantum Insight,Telecommunications,"Austin, USA",No,Full-time,"PyTorch, Machine Learning, Power BI, TensorFlow",1001-5000,98000.0,46,2025-12-26
JOB01449,Senior Data Scientist,Senior,6.0,Ironpeak Tech,Manufacturing,"Sydney, Australia",No,Full-time,"MLOps, Computer Vision, Generative AI, Machine Learning, LLMs",1001-5000,203500.0,104,2026-01-11
JOB01450,ML Engineer I,Entry,0.0,Silverline AI,E-commerce,"Dublin, Ireland",No,Full-time,"Data Visualization, Statistics, Tableau, SQL, Excel, R",1-50,69000.0,19,2026-02-05
JOB01451,Principal Data Scientist,Senior,6.0,Nexora AI,Healthcare,"Sydney, Australia",Yes,Full-time,"NLP, Machine Learning, GCP",1001-5000,174500.0,21,2025-08-13
JOB01452,Head of Analytics,Manager,10.0,Clearline Systems,Manufacturing,"Sydney, Australia",No,Contract,"MLOps, AWS, Statistics, GCP",5000+,291000.0,149,2025-08-06
JOB01453,Senior ML Engineer,Senior,6.0,Silverline AI,Technology,"Berlin, Germany",Yes,Full-time,"Azure, Computer Vision, GCP, NLP, Docker",201-1000,152000.0,64,2026-05-03
JOB01454,Computer Vision Engineer,Mid,3.0,Silverline AI,Manufacturing,Singapore,No,Full-time,"AWS, NLP, Python",1-50,119500.0,56,2026-05-20
JOB01455,Data Analyst,Entry,0.0,Horizon Cloud,Consulting,Singapore,No,Full-time,"Data Visualization, Excel, SQL",51-200,77000.0,17,2026-05-15
JOB01456,Principal Data Scientist,Senior,6.0,Bluewave Tech,Education,"London, UK",Yes,Contract,"AWS, Kubernetes, Deep Learning, Generative AI, Computer Vision",51-200,162000.0,102,2025-08-10
JOB01457,Data Analyst,Entry,0.0,Quantum Insight,E-commerce,"Bengaluru, India",No,Full-time,"Data Visualization, Tableau, SQL, Excel",201-1000,27500.0,36,2025-08-09
JOB01460,Analytics Engineer,Mid,3.0,Fusion Analytics,Gaming,"Berlin, Germany",No,Full-time,"Machine Learning, Power BI, NLP, AWS",1-50,97500.0,34,2025-09-24
JOB01461,Head of AI,Manager,10.0,Vertex Analytics,E-commerce,Remote,Yes,Full-time,"GCP, Statistics, LLMs, Generative AI",201-1000,200500.0,15,2025-12-02
JOB01462,Data Science Manager,Manager,10.0,Zenith Data Group,Manufacturing,"San Francisco, USA",Yes,Contract,"Statistics, GCP, MLOps, A/B Testing, Generative AI",51-200,374500.0,146,2026-02-20
JOB01463,ML Engineer I,Entry,0.0,Nexora AI,Consulting,"Toronto, Canada",No,Full-time,"Tableau, Data Visualization, SQL, Statistics, Python",51-200,72000.0,70,2026-02-18
JOB01464,AI Research Assistant,Entry,0.0,Clearline Systems,Manufacturing,"Toronto, Canada",Yes,Full-time,"Python, SQL, Data Visualization, Tableau, Statistics",5000+,66500.0,39,2025-10-21
